subject,predicate,object,chunk_id
živnostenský úřad,stanoví,lhůtu,3c48b231ecb34367bc3fd62514fefb50
lhůta,činí,nejméně 15 dní,3c48b231ecb34367bc3fd62514fefb50
podnikatel,oznamil,živnostenskému úřadu,6f5eac33d17d49fb878fb51afb6385fa
podnikatel,požaduje,změnit sídlo na stejnou adresu,6f5eac33d17d49fb878fb51afb6385fa
živnostenský úřad,zjistí,zápis změny nebo doplnění do živnostenského rejstříku,6f5eac33d17d49fb878fb51afb6385fa
živnostenský úřad,postupuje,podle § 47 odst. 10,6f5eac33d17d49fb878fb51afb6385fa
živnostenský úřad,postupuje,,6f5eac33d17d49fb878fb51afb6385fa
živnostenský úřad,zapíše,změny a doplnění údajů,7a9640fb682f45d48f046b750969167c
živnostenský úřad,postupuje,podle § 46 odst. 7,7a9640fb682f45d48f046b750969167c
živnostenský úřad,změní,rozhodnutí o udělení koncese,7a9640fb682f45d48f046b750969167c
živnostenský úřad,provede,zápis změn do živnostenského rejstříku,7a9640fb682f45d48f046b750969167c
živnostenský úřad,poznamená,tuto skutečnost do spisu,ac94664b309c4da0b6eedc01763d6eb6
živnostenský úřad,zapíše,do živnostenského rejstříku,ac94664b309c4da0b6eedc01763d6eb6
živnostenský úřad,provede,opravu zápisu v živnostenském rejstříku,ac94664b309c4da0b6eedc01763d6eb6
živnostenský úřad,vydá,výpis,ac94664b309c4da0b6eedc01763d6eb6
živnostenský úřad,informuje,podnikatele o opravě zápisu,ac94664b309c4da0b6eedc01763d6eb6
živnostenský zákon,stanoví,podmínky pro provozování živnosti,728e1a72175543759975b9ef19211688
živnostenský úřad,zamítne,žádost,728e1a72175543759975b9ef19211688
živnostenský úřad,rozhodne,o ustanovení odpovědného zástupce,728e1a72175543759975b9ef19211688
živnostenský úřad,udělí,koncesi na dobu povoleného pobytu,728e1a72175543759975b9ef19211688
živnostenský úřad,stanoví,podmínky provozování,728e1a72175543759975b9ef19211688
žadatel,je povinen,uvést údaje podle zvláštních předpisů,fe5482f0dc0441a1b75a614f501a1dc1
žadatel,je povinen,doložit doklady,fe5482f0dc0441a1b75a614f501a1dc1
živnostenský úřad,předloží,žádost o koncesi,fe5482f0dc0441a1b75a614f501a1dc1
živnostenský úřad,předloží,žádost o schválení ustanovení odpovědného zástupce,fe5482f0dc0441a1b75a614f501a1dc1
orgán státní správy,je povinen,zaujmout,fe5482f0dc0441a1b75a614f501a1dc1
živnostenský rejstřík,je,veřejným seznamem,56e8e08cca684369996ab0dd21d66579
živnostenský rejstřík,je,neveřejným seznamem,56e8e08cca684369996ab0dd21d66579
živnostenský rejstřík,považuje se,údaji o bydlišti a místě pobytu na území české republiky,56e8e08cca684369996ab0dd21d66579
živnostenský rejstřík,považuje se,rodnými čísly,56e8e08cca684369996ab0dd21d66579
živnostenský zákon,provádí,zápis do živnostenského rejstříku,6759f0d868694744942f46c72fa19194
živnostenský zákon,vydá,výpis se změněnými údaji,6759f0d868694744942f46c72fa19194
řízení o změně rozhodnutí o udělení koncese,vztahuje se,ustanovení § 52,6759f0d868694744942f46c72fa19194
řízení o změně rozhodnutí o udělení koncese,vztahuje se,ustanovení § 53,6759f0d868694744942f46c72fa19194
živnostenský zákon,oznámi,hodlá v provozování živnosti pokračovat,f2026082810b4727b36335e77fdfcddc
živnostenský zákon,požádá,o změnu rozhodnutí o udělení koncese,f2026082810b4727b36335e77fdfcddc
zahraniční fyzická osoba,je povinna,doložit nové povolení k pobytu,f2026082810b4727b36335e77fdfcddc
živnostenský úřad,vyzve,aby doložila povolení,f2026082810b4727b36335e77fdfcddc
živnostenský úřad,stanoví,p,f2026082810b4727b36335e77fdfcddc
sestava podle odstavce 6,poskytne,žadateli do 30 dnů od podání žádosti,489bba6c617f44398c3dab704fb7cffc
lhůta pro její poskytnutí,se prodlužuje,o 30 dnů,489bba6c617f44398c3dab704fb7cffc
živnostenský úřad,vydá,rozhodnutí o odmítnutí žádosti,489bba6c617f44398c3dab704fb7cffc
"údaje než údaje uvedené v odstavcích 4, 5 a 6",se neposkytují,pokud tento zákon nestanoví jinak,489bba6c617f44398c3dab704fb7cffc
živnostenský úřad,může zrušit,živnostenské oprávnění,1f1dd3db71ff4f4fa20912e0e8d81015
živnostenský úřad,může pozastavit,provozování živnosti,1f1dd3db71ff4f4fa20912e0e8d81015
podnikatel,porušil,podmínky stanovené rozhodnutím o udělení koncese,1f1dd3db71ff4f4fa20912e0e8d81015
podnikatel,porušuje,podmínky stanovené rozhodnutím o udělení koncese,1f1dd3db71ff4f4fa20912e0e8d81015
živnostenský zákon,stanoví,datum zrušení podnikatelem,ed75a5f81c31471d86307f918b4db736
živnostenské oprávnění,je zrušeno,ke dni nabytí právní moci rozhodnutí živnostenského úřadu,ed75a5f81c31471d86307f918b4db736
živnostenský úřad,stanoví,"dobu, po kterou nelze živnost provozovat",ed75a5f81c31471d86307f918b4db736
dobu,nesmí být delší než,1 rok,ed75a5f81c31471d86307f918b4db736
živnostenský úřad,rozhodne,o,ed75a5f81c31471d86307f918b4db736
živnostenský zákon,upravuje,doba platnosti živnostenského oprávnění,5161f43706454ac3af8e60b43bf9e8d0
živnostenský zákon,upravuje,datum vzniku živnostenského oprávnění,5161f43706454ac3af8e60b43bf9e8d0
živnostenský zákon,upravuje,doba pozastavení nebo přerušení provozování živnosti,5161f43706454ac3af8e60b43bf9e8d0
živnostenský zákon,upravuje,datum zániku živnostenského oprávnění,5161f43706454ac3af8e60b43bf9e8d0
živnostenský zákon,upravuje,datum doručení výpisu podle § 10 odst. 4,5161f43706454ac3af8e60b43bf9e8d0
živnostenský zákon,stanoví,krajské živnostenské úřady,667ab47ea5124616939b516f93ae4964
živnostenský zákon,stanoví,obecní živnostenské úřady,667ab47ea5124616939b516f93ae4964
obecní živnostenské úřady,ukládají,dokumenty prokazující splnění podmínek,667ab47ea5124616939b516f93ae4964
živnostenský rejstřík,zapisují,identifikační údaje,667ab47ea5124616939b516f93ae4964
živnostenský rejstřík,zapisují,,667ab47ea5124616939b516f93ae4964
živnostenský zákon,stanoví,právnickou osobu,f0ff893f606845debe1ce484e6dfec7c
živnostenský zákon,stanoví,jméno,f0ff893f606845debe1ce484e6dfec7c
živnostenský zákon,stanoví,příjmení,f0ff893f606845debe1ce484e6dfec7c
živnostenský zákon,stanoví,titul nebo vědecká hodnost,f0ff893f606845debe1ce484e6dfec7c
živnostenský zákon,stanoví,adresa bydliště nebo adresa místa pobytu na území české republiky,f0ff893f606845debe1ce484e6dfec7c
živnostenský úřad,vydá,výpis podle § 47 odst. 2 nebo 3,16e7049dc08b4d4db6976cda95354bc5
živnostenský úřad,vydá,úplný výpis týkající se jedné osoby,16e7049dc08b4d4db6976cda95354bc5
živnostenský úřad,vydá,částečný výpis týkající se jedné osoby,16e7049dc08b4d4db6976cda95354bc5
živnostenský úřad,vydá,potvrzení o určitém zápisu,16e7049dc08b4d4db6976cda95354bc5
podnikatel,je oprávněn,přizvat třetí osobu,05223f6e7302417d9fc92a0388c282d7
nepřítomnost třetí osoby,není důvodem,k přerušení kontroly,05223f6e7302417d9fc92a0388c282d7
živnostenský úřad,může uložit,odstranění nedostatků,05223f6e7302417d9fc92a0388c282d7
odvolání proti rozhodnutí,nemá účinek,odkladný účinek,05223f6e7302417d9fc92a0388c282d7
fyzická osoba,se dopustí,přestupku,05223f6e7302417d9fc92a0388c282d7
živnostenský zákon,stanoví,živnost volnou,2f3b91264ff6472e9edfe145a242ed99
živnostenský zákon,stanoví,živnost řemeslnou,2f3b91264ff6472e9edfe145a242ed99
živnostenský zákon,stanoví,živnost vázanou,2f3b91264ff6472e9edfe145a242ed99
živnostenský zákon,stanoví,živnost koncesovanou,2f3b91264ff6472e9edfe145a242ed99
přestupek,lze uložit,pokutu do 10 000 Kč,2f3b91264ff6472e9edfe145a242ed99
živnostenský zákon,nepředloží,ustanovení odpovědného zástupce pro živnost koncesovanou,9f206c1eb50941cc83d5f214ade22d4d
živnostenský zákon,neoznámí,ukončení výkonu jeho funkce,9f206c1eb50941cc83d5f214ade22d4d
živnostenský zákon,neustanoví,nového odpovědného zástupce,9f206c1eb50941cc83d5f214ade22d4d
živnostenský zákon,neprokáže,právní důvod pro užívání provozovny,9f206c1eb50941cc83d5f214ade22d4d
živnostenský zákon,neidentifikuje,účastníka smluvního vztahu,766a6d82a867469c90397721a7e0a365
živnostenský zákon,neidentifikuje,předmět smluvního vztahu,766a6d82a867469c90397721a7e0a365
živnostenský zákon,nevede,evidenci o účastnících,766a6d82a867469c90397721a7e0a365
živnostenský zákon,nevede,evidenci o předmětu smluvního vztahu,766a6d82a867469c90397721a7e0a365
živnostenský zákon,nemá,tuto evidenci,766a6d82a867469c90397721a7e0a365
živnostenské úřady,provádějí,živnostenskou kontrolu,48c9025098ec45b4a97d21e494889528
živnostenské úřady,sledují,plnění povinností stanovených živnostenským zákonem,48c9025098ec45b4a97d21e494889528
živnostenské úřady,sledují,plnění povinností ustanoveními zvláštních právních předpisů,48c9025098ec45b4a97d21e494889528
živnostenské úřady,sledují,plnění povinností poskytování služeb podle § 69a,48c9025098ec45b4a97d21e494889528
živnostenský zákon,považuje se,stavební zákon,f303cc53320649d2805cefdb94a17c77
právnická osoba,dopustí se,přestupku,f303cc53320649d2805cefdb94a17c77
právnická osoba,neprokáže,oprávněnost poskytování služeb,f303cc53320649d2805cefdb94a17c77
právnická osoba,nezajistí,výkon činností,f303cc53320649d2805cefdb94a17c77
právnická osoba,neoznámí,poskytování služeb,f303cc53320649d2805cefdb94a17c77
živnostenský zákon,stanoví,číslo popisné nebo evidenční,5c74231c7a374b9997d49a08557a236c
živnostenský zákon,stanoví,číslo orientační,5c74231c7a374b9997d49a08557a236c
živnostenský zákon,upravuje,adresa mimo území české republiky,5c74231c7a374b9997d49a08557a236c
orgány,spolupracují,provádějící kontrolu podle zvláštních předpisů,5c74231c7a374b9997d49a08557a236c
orgány,zasílají,opis rozhodnutí,5c74231c7a374b9997d49a08557a236c
živnostenský zákon,považuje se,živností volnou,2a53ba67be574cd38b8736f83bc568c8
živnostenský zákon,považuje se,předmětem živnosti řemeslné nebo vázané,2a53ba67be574cd38b8736f83bc568c8
živnostenský zákon,považuje se,předmětem živnosti koncesované,2a53ba67be574cd38b8736f83bc568c8
přestupek,lze uložit,pokutu do 500 000 Kč,2a53ba67be574cd38b8736f83bc568c8
přestupek,lze uložit,pokutu do 750 000 Kč,2a53ba67be574cd38b8736f83bc568c8
živnostenský zákon,upravuje,podnikatelské oprávnění,0f489164e2f74362b144cc34789d7ead
právnická osoba,může,dočasně poskytovat služby,0f489164e2f74362b144cc34789d7ead
právnická osoba,je,oprávněna provozovat podnikatelskou činnost,0f489164e2f74362b144cc34789d7ead
občané dalších smluvních států Dohody o Evropském hospodářském prostoru,považují se,za osoby uvedené v odstavci 1 nebo 2,0f489164e2f74362b144cc34789d7ead
živnostenský zákon,upravuje,"adresu místa, kde lze vypořádat případné závazky",5339ddf478a54ca5a3cd059a592e46d2
zaměstnanci,nemají,způsobilost pro výkon povolání stanovenou zvláštními právními předpisy,5339ddf478a54ca5a3cd059a592e46d2
zaměstnanci,nemají,znalost bezpečnostních předpisů,5339ddf478a54ca5a3cd059a592e46d2
zaměstnanci,nemají,předpisů upravujících ochranu veřejného zdraví,5339ddf478a54ca5a3cd059a592e46d2
živnostenský zákon,stanoví,požadavky odborné způsobilosti,0305abcb4db64c32aa744cc0182ff4eb
podmínka odborné způsobilosti,považuje se,za splněnou,0305abcb4db64c32aa744cc0182ff4eb
osoba poskytující služby,doloží,doklad o jejich vzdělání,0305abcb4db64c32aa744cc0182ff4eb
doklad o jejich vzdělání,je,v členském státě původu,0305abcb4db64c32aa744cc0182ff4eb
osoba poskytující služby,doloží,doklad o tom,0305abcb4db64c32aa744cc0182ff4eb
podání podle tohoto zákona,lze učinit,u kteréhokoliv obecního živnostenského úřadu,c59fe597fbac4194977c403c456da156
obecní živnostenský úřad,je příslušný,k postupu podle tohoto zákona,c59fe597fbac4194977c403c456da156
místní příslušnost živnostenského úřadu,se určuje,podle správního řádu,c59fe597fbac4194977c403c456da156
místní příslušnost živnostenského úřadu,neplatí,jedná-li se o zrušení živnostenského oprávnění na žádost podnikatele,c59fe597fbac4194977c403c456da156
živnostenský zákon,vydá,živnostenský úřad,1e3941925c2b419b9ab4da6534342004
živnostenské úřady,jsou povinny,doručovat na uvedenou adresu,1e3941925c2b419b9ab4da6534342004
tato osoba,má,zřízenu datovou schránku,1e3941925c2b419b9ab4da6534342004
podání,lze učinit,prostřednictvím kontaktního místa veřejné správy,1e3941925c2b419b9ab4da6534342004
kontaktní místo veřejné správy,doručí,obecnímu živnostensk,1e3941925c2b419b9ab4da6534342004
živnostenský úřad,může kontrolovat,plnění povinnosti osoby poskytující služby zajistit výkon činností,93e1617432c04beba0958964b233e04b
živnostenský úřad,může kontrolovat,živností uvedených v příloze č. 5 k živnostenskému zákonu,93e1617432c04beba0958964b233e04b
tento zákon,považuje se za,občana členského státu Evropské unie,93e1617432c04beba0958964b233e04b
tento zákon,považuje se za,občana jiného smluvního státu Dohody o Evropském hospodářském prostoru,93e1617432c04beba0958964b233e04b
živnostenský zákon,stanoví,držitel modré karty evropské unie,23b32cb2a2f54e619d43c28684f14b7a
živnostenský zákon,nevztahuje se,oprávnění podle § 69a,23b32cb2a2f54e619d43c28684f14b7a
právnická osoba,považuje se,"právnická osoba, jejíž vnitřní poměry se řídí právním řádem členského státu evropské unie",23b32cb2a2f54e619d43c28684f14b7a
právnická osoba,považuje se,"právnická osoba, jejíž vnitřní poměry se řídí právním ř",23b32cb2a2f54e619d43c28684f14b7a
živnostenský zákon,stanoví,obsahovou náplň jednotlivých živností a oborů činností živnosti volné,dd7641da264f4537b97167b36cf523d1
fyzické a právnické osoby,mohou pokračovat,v podnikatelské činnosti,dd7641da264f4537b97167b36cf523d1
fyzické a právnické osoby,pokračují,na základě oprávnění k podnikatelské činnosti nebo podnikatelského oprávnění,dd7641da264f4537b97167b36cf523d1
oprávnění,zanikají,po uplynutí lhůty,dd7641da264f4537b97167b36cf523d1
živnostenský zákon,stanoví,lhůta 9 měsíců,2483a46beca645f5a7bc6ea2bb46efe7
živnostenský úřad,vydá,živnostenský list,2483a46beca645f5a7bc6ea2bb46efe7
živnostenský úřad,vydá,koncesní listinu,2483a46beca645f5a7bc6ea2bb46efe7
právnické osoby,předloží,doklady prokazující,2483a46beca645f5a7bc6ea2bb46efe7
právnické osoby,ustanovily,odpovědného zástupce,2483a46beca645f5a7bc6ea2bb46efe7
živnostenský zákon,nabývá,účinnosti dnem 1. ledna 1992,257f3606e3c442bebd4bac403dbcc21f
živnostenský zákon,považuje se,řeznictví a uzenářství,257f3606e3c442bebd4bac403dbcc21f
živnostenský zákon,považuje se,mlékárenství,257f3606e3c442bebd4bac403dbcc21f
živnostenský zákon,považuje se,mlynářství,257f3606e3c442bebd4bac403dbcc21f
živnostenský zákon,považuje se,"pekařství, cukrářství",257f3606e3c442bebd4bac403dbcc21f
stavební zákon,považují se,žádost o koncesi,0b03bc300a2e4aaf944540cadf3f26fb
stavební zákon,považují se,ohlášení živnosti vázané,0b03bc300a2e4aaf944540cadf3f26fb
příslušný orgán státní správy,postoupí,živnostenskému úřadu,0b03bc300a2e4aaf944540cadf3f26fb
příslušný orgán státní správy,připojí,stanovisko,0b03bc300a2e4aaf944540cadf3f26fb
fyzické osoby,získaly,oprávnění,0b03bc300a2e4aaf944540cadf3f26fb
živnostenský zákon,stanoví,podnikání v oblasti nakládání s nebezpečnými odpady,bc8e352b09c842d7a2676a87febd6bdc
živnostenský zákon,stanoví,projektová činnost ve výstavbě,bc8e352b09c842d7a2676a87febd6bdc
živnostenský zákon,stanoví,"provádění staveb, jejich změn a odstraňování",bc8e352b09c842d7a2676a87febd6bdc
živnostenský zákon,stanoví,"nákup, prodej, ničení a zneškodňování pyrotechnických výrobků kategorie P2, T2 a F4 a provádění ohňostrojných prací",bc8e352b09c842d7a2676a87febd6bdc
živnostenský zákon,stanoví,barvení a chemická úprava textilií,4f5a5aff36f24aa08a1ae08c2a57dc74
živnostenský zákon,stanoví,čištění a praní textilu a oděvů,4f5a5aff36f24aa08a1ae08c2a57dc74
živnostenský zákon,stanoví,kominictví,4f5a5aff36f24aa08a1ae08c2a57dc74
živnostenský zákon,stanoví,hostinská činnost,4f5a5aff36f24aa08a1ae08c2a57dc74
živnostenský zákon,stanoví,kosmetické služby,4f5a5aff36f24aa08a1ae08c2a57dc74
